TYPEANA;TYPEANA_LABEL
ACTH60.ACTH60N;ACTH 60
ACTH90.ACTH90;ACTH 90
ACTH90.ACTH90N;ACTH 90
ACTM.ACTMCOM;Paracétamol
ACTM.ACTM;Paracétamol
ACTM.ACTMREF;Paracétamol
ACTSH.ACTSHENVOI;Envoyé le :
ACTT.000;ACTH TEST
ACTT.005;*
ACTT.010;ACTH a T0
ACTT.015;''    T30'
ACTT.020;''    T60'
ACTT.025;ACTH
ACTT.026;*ACTH DE RESERVE (G.H)
ACTT.035;ACTH
ACTT.045;ACTH
ACT.000;HORMONE CORTICOTROPE (ACTH)
ACT.005;HORMONE CORTICOTROPE (ACTH)
ACU.ACU;Ac. Urique
ACUD.ACUD1;Acide Urique(u)
ACUD.ACUD2;soit
ACUD.ACUD3;soit pour l'échantillon
ACUDD.ACUDD;Acide urique
ACUU.000;URAT.URINE
ACUU.005;URAT.URINE
ACUU.010;URAT/24H
ACUU.015;URAT/Ech
ACU.000;Ac. Urique
ACU.010;Ac. Urique
AC1I.AC1IANNUL;Annule
AC1Q.AC1QANNUL;Annule
ADAA.ADAA;Anticorps Anti-Adalimumab sérique
ADAA.ADAACOML1;Commentaire AC Anti-Adalimumab
ADAA.ADAACOM1;Commentaire AC Anti-Adalimumab
ADA.ADA;Adalimumab sérique
ADA.ADACOML1;Commentaire Adalimumab
ADADD.ADADDNAT;Nature du liquide
ADALI.ADALIA;ANTI-ADALIMUMAB
ADALI.ADALIAE;Dosage de l'anti ADALIMUMAB
ADALI.ADALIC;Commentaire ADALIMUMAB
ADALI.ADALICOMT;Commentaire texte
ADALI.ADALIDE;Délai depuis la dernière injection
ADALI.ADALIDI;Date de la dernière injection
ADALI.ADALII;Dosage de l'anti ADALIMUMAB
ADALI.ADALIP;Posologie
ADALI.ADALIR;ADALIMUMAB résiduel
ADAS.ADASRES;Résultat le
ADAU.ADAUENV;Envoyé le :
ADAU.ADAU-RESU;Reçu le :
ADAUR.000;ANDROSTANIOL URINAIRE
ADAUR.005;*ANDROSTANIOL URINAIRE
ADENO.ADENO-BA;Polynucléaires basophiles
ADENO.ADENO-BL;Blastes
ADENO.ADENO-CE;Cellules difficiles à classer
ADENO.ADENO-COM;Commentaire
ADENO.ADENO-CO2;COMMENTAIRE
ADENO.ADENO-F;Formule
ADENO.ADENO-HI;Histiocytes
ADENO.ADENO-IMM;Immunoblastes
ADENO.ADENO-LYBL;Lymphoblastes
ADENO.ADENO-LY;Lymphocytes
ADENO.ADENO-LYPL;Lympho plasmo
ADENO.ADENO-MY;Myéloblastes
ADENO.ADENO-PE;Polynucléaires éosinophiles
ADENO.ADENO-PL;Plasmocytes
ADENO.ADENO-PN;Polynucléaires neutrophiles
ADENO.ADENO-SG;SIGNATURE
ADENO.000;ADENOGRAMME
ADENO.005;TITRE COUR
ADENO.010;TITRE COUR
ADENO.015;TITRE COUR
ADENO.020;LYMPH.
ADENO.025;PLASM.
ADENO.030;LYM.PLAS
ADENO.035;IMMUN.BL.
ADENO.040;LYMP.BLA.
ADENO.045;POLY.NEU.
ADENO.050;POLY.EOS.
ADENO.055;POLY.BAS.
ADENO.060;BLASTES
ADENO.065;MYELOBLAST.
ADENO.070;HISTIOC.  .
ADENO.075;CEL.DIF.CLAS
ADENO.080;COMMENT
ADENO.085;COMMENT
ADENO.090;COMMENT
ADENO.095;COMMENT
ADENO.100;COMMENT
ADENO.105;COMMENT
ADENO.110;COMMENT
ADENO.115;COMMENT
ADEU.ADEUC;Adrénaline urinaire
ADEU.ADEUR2;Dosage
ADG.000;GLUCURONIDE D'ANDROSTANEDIOL
ADG.005;*GLUCURONIDE D'ANDROSTANEDIOL
ADH.ADH;Hormone anti-diurétique
ADHL.000;C'4
ADHL.005;C'4
ADH.000;HORMONE ANTI DIURETIQUE
ADH.002;HORMONE ANTI DIURETIQUE
ADH.005;C'4
ADN.ADN;Prescription
ADNC.000;ANTI-ADN sur CRITHIDIA (IF)
ADNC.005;ANTI-ADN sur CRITHIDIA (IF)
ADNC.010;Recherche ..............................
ADND.000;ANTI-ADN DENATURE RIA
ADND.002;ANTI-ADN DENATURES RIA
ADND.005;Taux de fixation
ADNENVOI.ADNENVOI_CNRC;Destinataire de l'envoi :
ADNENVOI.ADNENVOI_CNR;Destinataire de l'envoi : 
ADNENVOI.ADNENVOI_CR;Compte-rendu
ADNENVOI.ADNENVOI_DATE;Envoyé le :
ADNENVOI.ADNENVOI_NAT;Matériel envoyé :
ADNEUFD.ADNEUFDC;Commentaire
ADNEUFD.ADNEUFDR;Alpha-D-Neuraminidase (Fibroblastes) 
ADNEULED.ADNEULEDC;Commentaire
ADNEULED.ADNEULEDR;Alpha-D-Neuraminidase (Leucocytes) 
ADNE.000;ANTICORPS ANTI-ADN (ELISA-IgG)          
ADNE.005;     Dosage (en Unites/ml)............. 
ADNFA.ADNFACCL;Conclusion
ADNFA.ADNFACOM;Commentaire
ADNFA.ADNFACOML;Commentaire
ADNFA.ADNFA;Dosage
ADNFA.ADNFAZC1;Valeurs de référence anti-ADN 
ADNFA.000;ANTICORPS ANTI-ADN double brin          
ADNFA.005;     Dosage IgG (FEIA) .................
ADNN.ADNNCOM;Commentaire
ADNN.ADNN;Taux de fixation
ADNN.000;ANTICORPS ANTI-ADN NATIF  RIA
ADNN.002;ANTI-ADN NATIF
ADNN.003;--------------
ADNN.005;Taux de fixation........................
ADNR.ADNRCOM;Commentaire
ADNR.ADNRCOML;Commentaire
ADNR.ADNR;Dosage
ADNR.ADNRFA;ADN FEIA
ADP.ADP-COM;Agréga° plaquettaire a l'ADP
ADP.ADP-LIB;Libellé
ADP.ADP-LIB2;Autre concentration
ADP.ADP-REP2;-2.5 µM
ADP.ADP-REP3;-10 µM
ADP.ADP-REP;-5.0 µM
ADP.ADP-TAUX;Concentration?
ADP.ADP-TAUX2;Concentration2?
ADPM.ADPMCOM;Commentaire
ADPM.ADPMJO1;Anti-JO1
ADPM.ADPMMI2;Anti-Mi2
ADPM.ADPMPL12;Anti-PL12
ADPM.ADPMPL7;Anti-PL7
ADP.000;AGREGATION DES PLAQUETTES A L'ADP
ADP.005;AGREGATION DES PLAQUETTES A L'ADP
ADP.006;---------------------------------
ADP.010;*COMMENTAIRE
ADP.015;*COMMENTAIRE
ADRE.000;AGREG.PLAQ.ADRENALINE
ADRE.005;AGREGATION PLAQUETTAIRE A L'ADRENALINE
ADRE.006;---------------------------------------
ADRE.010;- 1,5 uM:
ADRE.011;*
ADRE.015;- 5 uM:
ADRE.016;*
ADU.ADU;Adrénaline (u)
ADU.ADUR;Adrénaline
ADVAG.ADVAGCOM;Posologie recommandée
ADVAG.ADVAGCOM1;Références
ADVAG.ADVAGCOM2;Références
ADVAG.ADVAGCOM3;Références
ADVAG.ADVAGDTRAN;Date de la transplantation
ADVAG.ADVAGNAT;Nature du prélèvement
ADVAG.ADVAGOBAYE;AUC par méthode Bayésienne
ADVAG.ADVAGR;Concentration
ADVAG.ADVAGTEMPS;Temps de prélèvement
ADVAG.ADVAGTT;Traitement
ADVAG.ADVAG024;AUC 240 h.µg/L
ADVAG.ADVAG03;AUC 300 h.µg/L
ADVAG.ADVAG04;AUC 430 h.µg/L
ADVAGT0.ADVAGT0DTRAN;Date de la transplantation
ADVAGT0.ADVAGT0NAT;Nature du prélèvement
ADVAGT0.ADVAGT0R;Concentration résiduelle
ADVAGT0.ADVAGT0TT;Traitement
AENDO.AENDOCOM;Commentaire
AENDO.AENDOREC;Recherche
AENDO.AENDOTIT;Titre
AENDOG.AENDOGCOM;Commentaire
AENDOG.AENDOGREC;Recherche
AENDOG.AENDOGTIT;Titre
AENDO.000;ANTICORPS ANTI-ENDOMYSIUM (IgA)         
AENDO.005;     Recherche (Immunofluorescence).....
AENDO.010;     Titre..............................
AENDO.020;     Recherche (Immunofluorescence).....
AENDO.025;     Titre..............................
AEPA.AEPACOM;Commentaire
AEPA.AEPARIC;Anti-substance intercellulaire
AEPA.AEPARMB;Anti-membrane basale
AEPA.AEPASUB;Substrat
AEPA.AEPATIC;Titre
AEPA.AEPATMB;Titre
AEPA.000;ANTI-EPIDERME IgA (IFI)                 
AEPA.010; Anti-substance inter cellulaire....    
AEPA.015;titre :.............................    
AEPA.025; Anti-membrane basale...............    
AEPA.030;titre :.............................    
AEPCA.AEPCACOM;Commentaire
AEPCA.AEPCADERM;Marquage versant dermique
AEPCA.AEPCAEPI;Marquage versant épidermique
AEPC.AEPCCOM;Commentaire
AEPC.AEPCDERM;Marquage versant dermique
AEPC.AEPCEPI;Marquage versant épidermique
AEPG.AEPGRIC;Anti-substance intercellulaire
AEPG.AEPGRMB;Anti-membrane basale
AEPG.AEPGSUB;Substrat
AEPG.AEPGTCOM;Commentaire
AEPG.AEPGTIC;Titre
AEPG.AEPGTMB;Titre
AEPGT.000;ANTI-EPIDERME IgG TOTALES (IFI)         
AEPGT.010; Anti-substance inter-cellulaire....    
AEPGT.015; titre :............................    
AEPGT.025; Anti-membrane basale...............    
AEPGT.030; titre :............................    
AEPG1.000;ANTI-EPIDERME IGG1 (IF)
AEPG1.020;Recherche :Subst inter cellulaire..
AEPG1.025;titre :............................
AEPG1.035;Recherche :Mb basale...............
AEPG1.040;titre :............................
AEPG2.000;ANTI-EPIDERME IGG2 (IF)
AEPG2.020;Recherche :Subst Inter Cell........
AEPG2.025;titre :............................
AEPG2.035;Recherche :Mb Basale...............
AEPG2.040;titre :............................
AEPG3.000;ANTI-EPIDERME IGG3 (IF)
AEPG3.020;Recherche :Subst Inter Cellulaire..
AEPG3.025;titre :............................
AEPG3.035;Recherche :Mb Basale...............
AEPG3.040;titre :............................
AEPG4.000;ANTI-EPIDERME IGG4 (IF)
AEPG4.020;Recherche :Subst Inter Cellulaire..
AEPG4.025;titre :............................
AEPG4.035;Recherche :Mb Basale...............
AEPG4.040;titre :............................
AEPI.000;ANTICORPS ANTI-EPIDERME(IF)
AEPI.005;TITRE LONG
AEPI.006;TITRE LONG
AEPI.010;Substance inter-cellulaire.
AEPI.015;Recherche :Subst Inter Cell........
AEPI.020;titre :............................
AEPI.025;Membrane basale .
AEPI.030;Recherche :Mb Basale...............
AEPI.035;titre :............................
AEPI1.000;ANTICORPS ANTI-EPIDERME (IFI)
AEPI1.020;     Anti-Substance Intercellulaire.....
AEPI1.025;     Titre..............................
AEPI2.000;ANTICORPS ANTI-EPIDERME (IFI)
AEPI2.035;     Anti-Membrane basale...............
AEPI2.040;     TITRE..............................
AEPM.000;ANTI-EPIDERME IgM (IFI)                 
AEPM.010; Anti-substance inter-cellulaire....    
AEPM.015;titre :.............................    
AEPM.025; Anti-membrane basale...............    
AEPM.030;titre :.............................    
AEPOA.AEPOACOM;Commentaire
AEPOA.AEPOARIC;Anti-substance intercellulaire
AEPOA.AEPOARMB;Anti-membrane basale
AEPOA.AEPOASUB;Substrat
AEPOA.AEPOATIC;Titre
AEPOA.AEPOATMB;Titre
AEPO.AEPOCOM;Commentaire
AEPO.AEPORIC;Anti-substance intercellulaire
AEPO.AEPORMB;Anti-membrane basale
AEPO.AEPOSUB;Substrat
AEPO.AEPOTIC;Titre
AEPO.AEPOTMB;Titre
AEPVA.AEPVACOM;Commentaire
AEPVA.AEPVARIC;Anti-substance intercellulaire
AEPVA.AEPVARMB;Anti-membrane basale
AEPV.AEPVCOM;Commentaire
AEPV.AEPVIC;Anti-substance intercellulaire
AEPV.AEPVMB;Anti-membrane basale
AEST.AESTCOM;Commentaire
AEST.AESTREC;Recherche
AEST.AESTTIT;Titre
AEST.000;ANTICORPS ANTI-ESTOMAC (IF)
AEST.002;TITRE LONG
AEST.003;TITRE LONG
AEST.005;Recherche :........................
AEST.010;titre :............................
AFI.AFIANNUL;Annule
AFIDOT.AFIDOTCOM;Commentaire
AFIDOT.AFIDOTCOML;Commentaire
AFIDOT.AFIDOTREC;Recherche
AFPA.AFPA;Alpha-foetoprotéine
AFPA.AFPAIC;Age Gestationnel
AFPA.AFPAR;Alpha foetoproteine
AFP.AFP;Alpha-foetoprotéine
AFPDD.AFPDD;Alpha-foeto
AFPLCRBIO.AFPLCRBIO-ENV;Envoye le :
AFP.000;ALPHA FOETO
AFP.005;*
AFP.010;ALPHA FOET
AFUCO.AFUCO;Alpha Fucosidase
AFUCO.AFUCOC;Conclusion
AFUCO.AFUCOT;Alpha-Galactosidase (Ez Temoin)
AFUCOFD.AFUCOFDC;Commentaire
AFUCOFD.AFUCOFDR;Alpha-Fucosidase (Fibroblastes) 
AFUCOLED.AFUCOLEDC;Commentaire
AFUCOLED.AFUCOLEDR;Alpha-Fucosidase (Leucocytes) 
AFUCOSD.AFUCOSDC;Commentaire
AFUCOSD.AFUCOSDR;Alpha-Fucosidase (Sérum) 
AGALALE.AGALALE;Alpha-Galactosidase A (Leucocytes)
AGALALE.AGALALEC;Commentaire
AGANG.AGANGINFO1;Anticorps demandés
AGANG.AGANGINFO2;Anticorps
AGANG.AGANGINFO3;Anticorps
AGANG.AGANGINFO4;Anticorps
AGANGM.AGANGMRSULT;Résultat reçu
AGAR.AGAR-LIB;TEXTE LIBRE
AGAR.AGAR-STAN;TEXTE STANDARD
AGARO.000;ELECTROPHORESE DE L'HB SUR AGAROSE
AGARO.005;ELECTROPHORESE DE L'HB SUR AGAROSE
AGARO.010;*
AGAR.000;ELECTROPHORESE DE L'HB SUR AGAR
AGAR.005;ELECTROPHORESE DE L'HB SUR AGAR
AGAR.010;* ELECTROPHORESE DE L'HB SUR AGAR
AGAR.015;*
AGAR.020;*
AGBM.AGBMCOM;Commentaire
AGBM.AGBMCOML;Commentaire
AGBM.AGBM;Dosage
AGBM.AGBMZC1;Valeurs de référence anti-GBM
AGD1A.AGD1AANNUL;Annule
AGD1B.AGD1BANNUL;Annule
AGHEP.AGHEP-COM;Agrégation (COMMENTAIRE)
AGHEP.AGHEP-HEP1;Res Héparine
AGHEP.AGHEP-HEP2;Recherche d'agrégation à l'HEPARINE :
AGHEP.AGHEP-MED1;Autres?
AGHEP.AGHEP-MED2;Résultat
AGHEP.AGHEP-MED3;Recherche d'agrégation  aux HBPM :
AGHEP.AGHEP-ORG1;RES-ORG
AGHEP.AGHEP-ORG2;Recherche d'agrégation à l'ORGARAN :
AGHEPCONC.AGHEPCONC-LIB;Conclusion :
AGHEPCONC.AGHEPCONC-RAP;Rappel :
AGHEP.000;AGREGATION PLAQUETTAIRE A L'HEPARINE
AGHEP.005;AGREGATION PLAQUETTAIRE A L'HEPARINE
AGHEP.006;------------------------------------
AGHEP.010;AMP.    0
AGHEP.015;*
AGHEX.000;AGREGATION PLAQUETTAIRE A L'HEPARINE
AGHEX.015;*
AGL.AGL;Acides gras libres
AGM1.AGM1ANNUL;Annule
AGM2.AGM2ANNUL;Annule
AGM3.AGM3ANNUL;Annule
AGP210.AGP210ANUL;Annule
AGQ1B.AGQ1BANNUL;Annule
AGRSP.000;AGREGATION SPONTANEE MICRO
AGRSP.005;AGREGATION PLAQUETTAIRE
AGRSP.010;-----------------------
AGRSP.015;*
AGRTP.000;AGREGATION SPONTANEE (BORN)
AGRTP.005;TEST DE BORN
AGRTP.010;------------
AGRTP.015;agregation spontanee en tampon
AGRTP.016;Soit.
AGRTP.019;*
AGRTP.020;Soit.
AGR.000;AGREG ERYTHR
AGR.015;TPS AGREG
AGR.017;HMCT
AGR.019;TPS AGREG
AGR.020;COM
AGTLC.AGTLCRES;Résultat le
AHISD.AHISDCOM;Commentaire
AHISD.AHISDCOML;Commentaire
AHISD.AHISDREC;Recherche
AHIST.AHISTCOM;Commentaire
AHIST.AHIST;Dosage
AHIST.AHISTREC;Recherche
AHIST.000;RECHERCHE D'ANTICORPS ANTI-HISTONES :
AHIST.005;Recherche (ELISA) :................
AHIST.010;Dosage :...........................
AHIST.015;Identification :...................
AHYA.AHYAENVO;Envoyé le :
AHYPO.AHYPOANNUL;Annule
AH.000;BILAN:SURVEILLANCE RELAI AVK/HEPARINE
AH.005;BILAN SURVEILLANCE RELAI AVK/HEPARINE
AIA2.AIA2ANNUL;Annulé
AICARU.AICARURES;Résultat le
AICSAI.AICSAI;AICAR SAICAR
AICSAI.AICSAIC;Conclusion
AIE75.AIE75ANNUL;Annulé
AIFOIACOM.AIFOIACOML1;Commentaire
AIFOIACOM.AIFOIACOML2;Commentaire libre
AIFOIACOM.AIFOIACOM1;Commentaire
AIFOIAG210.AIFOIAG210;Anti-gp210
AIFOI.AIFOICOM;Commentaire
AIFOI.AIFOILC1;Anti-LC1
AIFOI.AIFOILKM1;Anti-LKM1
AIFOI.AIFOIMIT2;Anti-mitochondrie 2
AIFOI.AIFOISLALP;Anti-SLA/LP
AIFOIALC1.AIFOIALC1;Anti-LC1
AIFOIALKM.AIFOIALKM;Anti-LKM1
AIFOIAMIT.AIFOIAMIT;Anti-mitochondrie 2
AIFOIASLA.AIFOIASLA;Anti-SLA/LP
AIFOIAS100.AIFOIAS100;Anti-Sp100
AILG.AILGCOM;Commentaire
AILG.AILGREC;Recherche
AILG.000;ANTICORPS ANTI-ILOTS DE LANGERHANS (IF)
AILG.005;TITRE LONG
AILG.006;TITRE LONG
AILG.010;Recherche :(Immunofluorescence):...
AILG.015;titre :............................
AINS.AINSANNUL;Annulé
AJO1.AJO1COM;Commentaire
AJO1.AJO1;Dosage
AJO1.000;ANTICORPS ANTI-JO1                      
AJO1.005;     Recherche (ELISA):.................
AJO1.010;     Dosage (U/ml):.....................
AKA.AKACOM;Commentaire
AKA.AKAREC;Recherche
AKA.000;ANTICORPS ANTI KERATINE                 
AKA.005;     Recherche (Immunofluorescence):....
AKU.AKUCOM;Commentaire
AKU.AKUREC;Recherche
AL.AL;Aluminium
AL.ALCA;Soit
ALAU.ALAU;Acide Delta Aminolevulinique
ALAU.ALAUCONT;Calcul ALA/Créat
ALAU.ALAUCREATC;Créatininurie
ALAU.ALAUCREAT;Créat mmol/l
ALAU.ALAUC1;Résultat
ALB.ALB;Albumine (Néphélémétrie)
ALBD.ALBDD_NUM;Albumine Divers
ALBDD.ALBDD;Albumine Divers
ALBDIA.ALBDIA;Albumine Dialysat
ALBGLY.ALBGLY;Albumine glyquée
ALBL.ALBL;Albumine du LCR
ALBL.ALBLCALC;Albumine du LCR
ALBL.ALBLR1;Albumine du LCR
ALBS.ALBS1;Albumine
ALBT.ALBT;Albumine (Turbidimétrie)
ALBT.ALBT1;Albumine(Turbidimétrie)
ALBU.ALBU;Albumine
ALB.000;ALBUMINE                                
ALB.010;ALBUMINE                                
ALC.ALC;ALCOOL ETHYLIQUE
ALCO.ALCO;Alcool éthylique
ALC.000;ALC. ETHYLIQUE
ALC.005;ALC.ETHYL.
ALC1A.ALC1ACOM;Commentaire
ALC1A.ALC1ACOML;Commentaire
ALC1A.ALC1AREC;Recherche
ALC1A.ALC1ATIT;Titre
ALC1.ALC1COM;Commentaire
ALC1.ALC1REC;Recherche
ALDA.ALDA;Aldostérone assis
ALDA15.ALDA15;Aldostérone Assis Temps 15 min
ALDC.ALDC;Aldostérone couché
ALDC.ALDC1;Aldostérone couché
ALDD.ALDD;Aldostérone debout
ALDD.ALDD1;Aldostérone debout
ALDO.ALDO;Aldolase
ALDOL.ALDOLENV;Envoyé
ALDOTEST.ALDOTEST;Aldostérone Test
ALDO.000;ALDOSTERONE
ALDO.005;ALDOSTERONE PLASMATIQUE
ALDO.010;ALDOSTERONE PLASMATIQUE (COUCHE)
ALDO.015;ALDOSTERONE PLASMATIQUE (DEBOUT)
ALDU.ALDUD;Aldostérone urinaire
ALDU.ALDU;Dosage
ALDU.ALDUD2;Dosage/24H
ALDUR.000;ALDOSTERONE URINAIRE
ALDUR.005;*ALDOSTERONE URINAIRE
ALDX.ALDX;Aldostérone
ALD0.ALD0;Aldo 0
ALD0.ALD0IC1;                    Test
ALD0.ALD0IC2;Temps
ALD240.ALD240;Aldo 240
ALD30.ALD30;Aldo 30
ALD60.ALD60;Aldo 60
ALIGS.000;SOUS-POPULATION B :
ALIGS.010;Lymphocytes IgM
ALIGS.015;soit
ALIGS.020;Lymphocytes IgG
ALIGS.025;soit
ALIGS.030;Lymphocytes IgA
ALIGS.035;soit
ALIGS.040;Lymphocytes IgD
ALIGS.045;soit
ALIGS.050;Lymphocytes Kappa
ALIGS.055;soit
ALIGS.060;Lymphocytes Lambda
ALIGS.065;soit
ALL.ALL;Acide lactique LCR
ALLG1.ALLG1ANN;Annulé
ALLG1.ALLG1SPE;Allergène :
ALLG2.ALLG2ANN;Annulé
ALLG2.ALLG2SPE;Allergène :
ALLG3.ALLG3ANN;Annulé
ALLG3.ALLG3SPE;Allergène :
ALP.ALP;Phos. Alcalines
ALSIG.ALSIG-B;CLONB O/N
ALSIG.ALSIG-IC;INTRA O/N
ALSIG.ALSIGIGAC;Soit :
ALSIG.ALSIGIGA;Lymphocytes IgA
ALSIG.ALSIGIGDC;Soit :
ALSIG.ALSIGIGD;Lymphocytes IgD
ALSIG.ALSIGIGGC;Soit :
ALSIG.ALSIGIGG;Lymphocytes IgG
ALSIG.ALSIGIGMC;Soit :
ALSIG.ALSIGIGM;Lymphocytes IgM
ALSIG.ALSIGKAPAC;Soit :
ALSIG.ALSIGKAPA;Lymphocytes Kappa
ALSIG.ALSIGLAMBC;Soit :
ALSIG.ALSIGLAMB;Lymphocytes Lambda
ALSIG.ALSIGSAISI;Dossier saisie
ALSIG.ALSIG-T;SIG
ALSIG.000;SOUS-POPULATION B :
ALSIG.005;SOUS-POPULATION B :IMMUNOGLOBULINES DE
ALSIG.010;Lymphocytes IgM
ALSIG.015;soit
ALSIG.020;Lymphocytes IgG
ALSIG.025;soit
ALSIG.030;Lymphocytes IgA
ALSIG.035;soit
ALSIG.040;Lymphocytes IgD
ALSIG.045;soit
ALSIG.050;Lymphocytes Kappa
ALSIG.055;soit
ALSIG.060;Lymphocytes Lambda
ALSIG.065;soit
ALTB.ALTB-ATTCC;Population T atypique conclu
ALTB.ALTB-ATT;Population T atypique
ALTB.ALTBCD1A;CD 1a+
ALTB.ALTBCD1AC;Soit :
ALTB.ALTBCD10;CD10
ALTB.ALTBCD10C;Soit :
ALTB.ALTBCD123;CD19+ CD 123+
ALTB.ALTBCD123C;Soit :
ALTB.ALTBCD19;CD19+
ALTB.ALTBCD19C;Soit :
ALTB.ALTBCD2;CD2+
ALTB.ALTBCD2C;Soit :
ALTB.ALTBCD20;CD20 (pan B restreint)
ALTB.ALTBCD20C;Soit :
ALTB.ALTBCD22;CD22
ALTB.ALTBCD22C;Soit :
ALTB.ALTBCD25;CD19+ CD25+ (lymphocytes B activés)
ALTB.ALTBCD3;CD3+
ALTB.ALTBCD3C;Soit :
ALTB.ALTBCD34;CD34
ALTB.ALTBCD34C;Soit :
ALTB.ALTBCD37;CD37+
ALTB.ALTBCD37C;Soit :
ALTB.ALTBCD4;CD3+ 4+
ALTB.ALTBCD4C;Soit :
ALTB.ALTBCD5;CD5+ CD19-
ALTB.ALTBCD5C;Soit :
ALTB.ALTBCD7;CD7+
ALTB.ALTBCD7C;Soit :
ALTB.ALTBCD79B;CD19+ CD79b+
ALTB.ALTBCD79BC;Soit :
ALTB.ALTBCD8;CD3+ 8+
ALTB.ALTBCD8C;Soit :
ALTB.ALTB-EO;CD3
ALTB.ALTBFMC7;CD19+ FMC7+
ALTB.ALTBFMC7C;Soit :
ALTB.ALTBINDEX;Ratio T CD4+/CD8+
ALTB.ALTBLB;Lymphocytes B
ALTB.ALTBLNK;CD3
ALTB.ALTBLT;Lymphocytes T
ALTB.ALTBNK;CD3- 56+
ALTB.ALTBNKC;Soit :
ALTB.ALTBNK16;CD3- 56+16+
ALTB.ALTBNK16C;Soit :
ALTB.ALTBSAISI;Dossier saisie
ALTB.ALTB103;CD19+ CD 103+
ALTB.ALTB103C;Soit :
ALTB.ALTB11C;CD19+ CD 11C+
ALTB.ALTB11CC;Soit :
ALTB.ALTB19P10;CD19+ CD10+
ALTB.ALTB19P10C;Soit :
ALTB.ALTB19P20;CD19+ CD20+
ALTB.ALTB19P20C;Soit :
ALTB.ALTB19P23;CD19+ CD23+
ALTB.ALTB19P23C;Soit :
ALTB.ALTB19P38;CD19+ CD38+
ALTB.ALTB19P38C;Soit :
ALTB.ALTB19P43;CD19 + CD43+
ALTB.ALTB19P43C;Soit :
ALTB.ALTB19P5;CD19+ CD5+
ALTB.ALTB19P5C;Soit :
ALTB.ALTB19P52;CD19+ CD52+
ALTB.ALTB19P52C;Soit :
ALTB.ALTB200;CD19+ CD200+
ALTB.ALTB200C;Soit :
ALTB.ALTB25C;Soit :
ALTB.ALTB5P79;CD5+ CD79b+
ALTB.ALTB5P79C;Soit :
ALTB.ALTB81;CD19 + CD81 +
ALTB.ALTB81C;Soit :
ALTB.000;TYPAGE IMMUNOLOGIQUE DES LYMPHOCYTES
ALTB.005;Lymphocytes T (CD2 PAN T ) ..........
ALTB.010;Soit
ALTB.015;Lymphocytes T3+ (CD3 PAN T):
ALTB.020;Soit
ALTB.025;Lymphocytes T helper (CD4+)
ALTB.030;Soit
ALTB.035;Lympho T Suppresseurs/cytotox.(CD8+)
ALTB.040;Soit
ALTB.045;INDEX T helpers/ T suppresseurs
ALTB.050;Lymphocytes T (CD5 T non restreints)
ALTB.055;Soit
ALTB.060;Lymphocytes B ( CD19 PAN B )
ALTB.065;Soit
ALTB.070;Lymphocytes B ( CD37 PAN B )
ALTB.075;Soit
ALTB.080;Cellules B-CD5+......................
ALTB.085;Soit
ALTB.090;Lymphocytes CD10 (Calla).............
ALTB.095;Soit
ALVEO.000;TYPAGE LYMPHOCYTAIRE
ALVEO.005;PRELEVEMENT DE :
ALVEO.010;VOLUME RECU AU LABORATOIRE :
ALVEO.015;REPARTITION DES CELLULES ?
ALVEO.020;LYMPHOCYTES .........................
ALVEO.025;MACROPHAGES .........................
ALVEO.030;POLYNUCLEAIRES NEUTROPHILES .........
ALVEO.035;POLYNUCLEAIRES EOSINOPHILES .........
ALVEO.040;POLYNUCLEAIRES BASOPHILES ...........
ALVEO.045;CELLULES CILLIEES ...................
ALVEO.050;CELL DIFFICILES A CLASSER
ALVEO.055;BLASTES
ALVEO.060;AUTRES CELLULES
ALVEO.065;VIABILITE CELLULAIRE
ALVEO.070;LIBRE   .......................
ALVEO.075;POPULATION DE LYMPHOCYTES ?
ALVEO.080;NUMERATION DES CELLULES TOTALES .....
ALVEO.085;LYMPHOCYTES .........................
ALVEO.090;SOIT EN NOMBRE ABSOLU ..............
ALVS.000;SOUS-POPULATION B :
ALVS.005;SOUS-POPULATION B :IMMUNOGLOBULINES DE
ALVS.010;Lymphocytes IgM
ALVS.015;soit
ALVS.020;Lymphocytes IgG
ALVS.025;soit
ALVS.030;Lymphocytes IgA
ALVS.035;soit
ALVS.040;Lymphocytes IgD
ALVS.045;soit
ALVS.050;Lymphocytes Kappa
ALVS.055;soit
ALVS.060;Lymphocytes Lambda
ALVS.065;soit
ALVTB.000;TYPAGE DES LYMPHOCYTES ALVEOLAIRES
ALVTB.005;LYMPHOCYTES CD2+ (PAN T + NK)........
ALVTB.010;SOIT
ALVTB.015;LYMPHOCYTES CD3+((PAN T)...:
ALVTB.020;SOIT
ALVTB.025;LYMPHOCYTES CD4+ (AUXILIAIRES)
ALVTB.030;SOIT
ALVTB.035;LYMPHOCYTES CD8+(CYTOTOX/SUPPRES)
ALVTB.040;SOIT
ALVTB.045;INDEX CD4+ / CD8+ ...................
ALVTB.050;LYMPHOCYTES CD19+ (PAN B)
ALVTB.055;SOIT
ALVTB.060;LYMPHOCYTES CD3-CD56+CD16+ (NK)
ALVTB.065;SOIT
ALVTB.070;LYMPHOCYTES CD8+ CD56+ (NK CD8+)
ALVTB.075;SOIT
ALVTB.080;LYMPHOCYTES CD3+ DR+ (T ACTIV{S).....
ALVTB.085;SOIT
