TYPEANA;TYPEANA_LABEL
NAL.NAL2;ACIDE NALIDIXIQUE - CMI
NAL.NAL3;ACIDE NALIDIXIQUE - Diamètre
NFE.NFE1;NITROFURANES - SIR
NFE.NFE2;NITROFURANES - CMI
NFE.NFE3;NITROFURANES - Diamètre
NGO_COM.NGO_COM1;COMMENTAIRES ATB NGO - Technique
NGO_COM.NGO_COM2;COMMENTAIRES ATB NGO - Com fixe
NGO_COM.NGO_COM3;COMMENTAIRES ATB NGO - Com libre
NTM.NTM1;NETILMICINE - SIR
NTM.NTM2;NETILMICINE - CMI
NTM.NTM3;NETILMICINE - Diamètre
NXND.NXND1;NORFLO DEPIST RCC FQUINOLONES - SIR
NXND.NXND2;NORFLO DEPIST RCC FQUINOLONES - Diamètre
NXN.NXN1;NORFLOXACINE - SIR
NXN.NXN2;NORFLOXACINE - CMI
NXN.NXN3;NORFLOXACINE - Diamètre
OFX.OFX1;OFLOXACINE - SIR
OFX.OFX2;OFLOXACINE - CMI
OFX.OFX3;OFLOXACINE - Diamètre
OXC1.OXC11;OXACILLINE - SIR
OXC1.OXC12;OXACILLINE - CMI
OXC1.OXC13;OXACILLINE - Diamètre
PAS_COM.PAS_COM1;COMMENTAIRES ATB PAS - Technique
PAS_COM.PAS_COM2;COMMENTAIRES ATB PAS - Com libre
PAS_COM.PAS_COM3;COMMENTAIRES ATB PAS - NXND R INACTIVE
PCRTRICO.PCRTRICO_DEC;Ajout d'un niveau supplementaire pour obtenir un CR - Déclenchemnt de l'analyse PCRTV
PERI_COM.PERI_COM1;COMMENTAIRES ATB PERI - Technique
PERI_COM.PERI_COM2;COMMENTAIRES ATB PERI - Com fixe
PERI_COM.PERI_COM3;COMMENTAIRES ATB PERI - Com optionnel
PERI_COM.PERI_COM4;COMMENTAIRES ATB PERI - Com libre
PERI_COM.PERI_COM5;COMMENTAIRES ATB PERI - C3G et Gr III
PIL30.PIL301;PIPERACILLINE - SIR
PIL30.PIL302;PIPERACILLINE - CMI
PIL30.PIL303;PIPERACILLINE - Diamètre
PM_ACANT.PM_ACANT_NAT;Recherche d'Acantamibes - Prélèvement:
PM_ACANT.PM_ACANT_POS;Recherche d'Acantamibes - Résultat d'Acanthamoeba positif
PM_ACANT.PM_ACANT_RE;Recherche d'Acantamibes - Recherche:
PM_ACANT.PM_ACANT_STATUT;Recherche d'Acantamibes - Déclenchement de l'analyse statut
PM_ACANT.PM_ACANT_TEC;Recherche d'Acantamibes - Technique
PM_ATF_COM.PM_ATF_COM_CMI;Commentaire antifongiramme - Commentaire (µg/mL)
PM_ATF_COM.PM_ATF_COM;Commentaire antifongiramme - Commentaire antifongigramme
PM_ATF_COM.PM_ATF_COM_DEC;Commentaire antifongiramme - Facturation déclenchement
PM_BAER.PM_BAER;RECHERCHE DE LARVES D'ANGUILLULES - Recherche:
PM_BAER.PM_BAER_STATUT;RECHERCHE DE LARVES D'ANGUILLULES - Déclenchemnt de l'analyse statut
PM_BAER.PM_BAER_TEC;RECHERCHE DE LARVES D'ANGUILLULES - Technique
PM_BILH.PM_BILH_NAT;Recherche de bilharzies - PRELEVEMENT:
PM_BILH.PM_BILH_RE;Recherche de bilharzies - RECHERCHE:
PM_BILH.PM_BILH_STATUT;Recherche de bilharzies - Déclenchemnt de l'analyse statut
PM_BILH.PM_BILH_TEC;Recherche de bilharzies - Technique
PM_BM.PM_BM;Analyse de BM est-elle seule - Analyse est elle seule?
PM_CMI_FAC.PM_CMI_FAC;Facturation (2 CMI) - Facturation CMI
PM_CMI_FA1.PM_CMI_FA1;Facturation (4 CMI) - Facturation CMI
PM_CMI_FA2.PM_CMI_FA2;Facturation (6 CMI) - Facturation CMI
PM_CMI_FA3.PM_CMI_FA3;Facturation (8 CMI) - Facturation CMI
PM_CMI_FA4.PM_CMI_FA4;Facturation (10 CMI) - Facturation CMI
PM_COM.PM_COM;Commentaire parasitologie des selles - Attention:
PM_COM.PM_COM_DFEV;Commentaire parasitologie des selles - Association D.fragilis E.vermicularis
PM_COM.PM_COM1;Commentaire parasitologie des selles - Commentaire selles
PM_COM.PM_COM2;Commentaire parasitologie des selles - Commentaire selles
PM_COM.PM_COM3;Commentaire parasitologie des selles - Commentaire selles TT
PM_COM.PM_COM4;Commentaire parasitologie des selles - Commentaire selles TT
PM_COM.PM_COM5;Commentaire parasitologie des selles - Déclenchement de l'analyse statut pour les selles
PM_CON_BEL.PM_CON_BEL_RES;Concentration de bailenger - CONCENTRATION DE BAILENGER:
PM_CONF.PM_CONF;Conformité - CONFORMITE:
PM_CONF_SE.PM_CONF_SE_BAER;Conformité selles - Baerman:
PM_CONF_SE.PM_CONF_SE;Conformité selles - CONFORMITE:
PM_CONF_SE.PM_CONF_SE_HELM;Conformité selles - Coproculuture d'helmynthe:
PM_CONF_SE.PM_CONF_SE_MI;Conformité selles - Présence de l'analyse micro:
PM_CONF_SE.PM_CONF_SE_MIF;Conformité selles - MIF
PM_CONF_SE.PM_CONF_SE_NF;Conformité selles - Selles non fixées
PM_CONF_SE.PM_CONF_SE_RC;Conformité selles - Renseignements cliniques
PM_CONF_SE.PM_CONF_SE_TT;Conformité selles - Notion de traitement antiparasitaire
PM_CON_MIF.PM_CON_MIF_RES;MIF concentration - MIF CONCENTRATION :
PM_CON.PM_CON_NB;Concentrations supplémentaire - Nombre de concentration
PM_CON.PM_CON_RES;Concentrations supplémentaire - AUTRES TECHNIQUES DE CONCENTRATION:
PM_CRYPA.PM_CRYPA;Motif A (GP60) - A:
PM_CRYPCON.PM_CRYPCON_CR;Intérpretation génotypage CNR Cryptosporidies - Nom et génotypage:
PM_CRYPCON.PM_CRYPCON_LIB;Intérpretation génotypage CNR Cryptosporidies - Commentaire libre:
PM_CRYPG.PM_CRYPG;Motif G (GP60) - G:
PM_CRYP.PM_CRYP_COM_CNR;Recherche de cryptosporidies - CommentaireCNR :
PM_CRYP.PM_CRYP_COM;Recherche de cryptosporidies - Commentaire:
PM_CRYP.PM_CRYP_DEC;Recherche de cryptosporidies - Déclenchement microsporidies
PM_CRYP.PM_CRYP_FAC;Recherche de cryptosporidies - Facturation des Crypto
PM_CRYP.PM_CRYP_RES;Recherche de cryptosporidies - RECHERCHE DE CRYPTOSPORIDIES ET AUTRES COCCIDIES :
PM_CRYP.PM_CRYP_TEC;Recherche de cryptosporidies - TECHNIQUE
PM_CRYPPOS.PM_CRYPPOS_FAM;Identification (spéciation) - Famille:
PM_CRYPPOS.PM_CRYPPOS;Identification (spéciation) - Nom:
PM_CRYPPOS.PM_CRYPPOS_SUB;Identification (spéciation) - Déclenchement :
PM_CRYPR.PM_CRYPR;Motif R (GP60) - R:
PM_CRYPSUB.PM_CRYPSUB;subfamille - Subfamille:
PM_CRYPT.PM_CRYPT;Motif T (GP60) - T:
PM_ECTO.PM_ECTO_NAT;Recherche d'Ectoparasites - PRELEVEMENT:
PM_ECTO.PM_ECTO_RES;Recherche d'Ectoparasites - RECHERCHE:
PM_ECTO.PM_ECTO_STATUT;Recherche d'Ectoparasites - Déclenchement de l'analyse statut
PM_ECTO.PM_ECTO_TEC;Recherche d'Ectoparasites - Technique
PM_ECTO.PM_ECTO_TYP;Recherche d'Ectoparasites - TYPE D'ECTOPARASITE RECHERCHE:
PM_ED_EC.PM_ED_EC_RES_TXT;ENCRE DE CHINE: - EXAMEN DIRECT:
PM_ED_MACR.PM_ED_MACR-RES;Examen macroscopique - EXAMEN MACROSCOPIQUE:
PM_ED_MICR.PM_ED_MICR_L;Examen Microscopique - Eléments non parasitaires:
PM_ED_MICR.PM_ED_MICR_RES;Examen Microscopique - EXAMEN MICROSCOPIQUE:
PM_ED_MY.PM_ED_MY_PNE;Examen direct mycologique: - Recherche de pneumocystis:
PM_ED_MY.PM_ED_MY_RES;Examen direct mycologique: - EXAMEN DIRECT:
PM_ED_MY.PM_ED_MY_TEC;Examen direct mycologique: - Technique
PM_ED_MYP.PM_ED_MYP_RES;Résultats ED MY POS - Résultats
PM_ED_PCRP.PM_ED_PCRP;L'analyse ED est elle  concernée par une recherche de pneumocystis? - Analyse est elle seule?
PM_ED.PM_ED_CRE;Création d'un ED dans certaines conditions. - Crée un ED en automatique:
PM_ED.PM_ED_CX;Création d'un ED dans certaines conditions. - Voulez-vous un ED:
PM_FAC_ID.PM_FAC_ID;Facturation supp id autres que Cand albicans - Facturation id autres que C.albicans:
PM_FACTCRY.PM_FACTCRY;Facturation des crypto - Facturation
PM_FIL.PM_FIL;Recherche de microfilaire - RECHERCHE:
PM_FIL.PM_FIL_STATUT;Recherche de microfilaire - Déclenchement de l'analyse statut
PM_FIL.PM_FIL_TEC;Recherche de microfilaire - Technique
PM_FIL_POS.PM_FIL_POS_QTE;Réponse filaire positive - Quantification des microfilaires
PM_FIL_POS.PM_FIL_POS;Réponse filaire positive - Nom du microfilaire
PM_FIL_POS.PM_FIL_POS_RES;Réponse filaire positive - Résultat
PM_FIOLEBD.PM_FIOLEBD1;Fiole bd pour culture mycologique - Technique
PM_FIOLEBD.PM_FIOLEBD2;Fiole bd pour culture mycologique - Code barre scan
PM_FIOLEBD.PM_FIOLEBD3;Fiole bd pour culture mycologique - Détection de culture sur fiole:
PM_FIOLEBD.PM_FIOLEBD4;Fiole bd pour culture mycologique - Détection de culture sur fiole:
PM_FIOLEBD.PM_FIOLEBD5;Fiole bd pour culture mycologique - Code barre manuel
PM_FIOLEBD.PM_FIOLEBD6;Fiole bd pour culture mycologique - Code barre 
PM_FIOLEBD.PM_FIOLEBD7;Fiole bd pour culture mycologique - Resultat pour listing BG_HEMOC_LEV
PM_GIAREXP.PM_GIAREXP_DEC;Prélèvement pour expertise Giardiose - Voulez vous déclencher la PCR:
PM_GIAREXP.PM_GIAREXP_NAT;Prélèvement pour expertise Giardiose - Nature du prélèvement:
PM_GIAREXP.PM_GIAREXP_RES;Prélèvement pour expertise Giardiose - Recherche microscopique:
PM_GIAR.PM_GIAR_NAT;Recherche de Giardia - PRELEVEMENT:
PM_GIAR.PM_GIAR_RE;Recherche de Giardia - RECHERCHE:
PM_GIAR.PM_GIAR_STATUT;Recherche de Giardia - Déclenchement de l'analyse statut
PM_GIAR.PM_GIAR_TEC;Recherche de Giardia - Technique
PM_GIARPOS.PM_GIARPOS_CON;PCR Giardia positive - Conclusion:
PM_GIARPOS.PM_GIARPOS_RES;PCR Giardia positive - Génotype:
PM_HCPOS.PM_HCPOS;HEMOCULTURE POSITIVE - Edition d'une fiche de travail
PM_HELM.PM_HELM;CULTURE DES HELMINTHES - RECHERCHE:
PM_HELM.PM_HELM_STATUT;CULTURE DES HELMINTHES - Déclenchemnt de l'analyse statut
PM_HELM.PM_HELM_TEC;CULTURE DES HELMINTHES - Technique
PM_HYDA.PM_HYDA_RES;Recherche de crochet hydatiques - Recherche de crochets ou de scolex hydatiques:
PM_HYDA.PM_HYDA_STATUT;Recherche de crochet hydatiques - Déclenchement de l'analyse staut
PM_IDENT.PM_IDENT_FORME;Identification de parasites - Formes
PM_IDENT.PM_IDENT_NOM_C;Identification de parasites - Nom (commentaire libre)
PM_IDENT.PM_IDENT_NOM;Identification de parasites - Nom
PM_IDENT.PM_IDENT_QTE;Identification de parasites - Quantité
PM_IDENT.PM_IDENT_RESS;Identification de parasites - RESULTAT:
PM_INFATCC.PM_INFATCC_S;Souche ATCC - Souche ATCC
PM_LEI_CUL.PM_LEI_CUL_POS;Culture de Leishmanies - Résultat culture positive
PM_LEI_CUL.PM_LEI_CUL_RES;Culture de Leishmanies - CULTURE:
PM_LEI_CUL.PM_LEI_CUL_STATUT;Culture de Leishmanies - Déclenchement de l'analyse statut
PM_LEI_CUL.PM_LEI_CUL_TEC;Culture de Leishmanies - Technique
PM_LEI_ED.PM_LEI_ED_NAT;Examen directe pour la recherche de Leishmanies - PRELEVEMENT:
PM_LEI_ED.PM_LEI_ED_POS;Examen directe pour la recherche de Leishmanies - Résultat culture positive
PM_LEI_ED.PM_LEI_ED_RES;Examen directe pour la recherche de Leishmanies - RECHERCHE:
PM_LEI_ED.PM_LEI_ED_TEC;Examen directe pour la recherche de Leishmanies - Technique
PM_LISTLEV.PM_LISTLEV1;LISTING LEV BACTERIO - EDITION FEUILLE TRAVAIL
PM_LISTLEV.PM_LISTLEV2;LISTING LEV BACTERIO - Code barre
PM_MGG.PM_MGG_COL;Coloration MGG - Coloré par:
PM_MGG.PM_MGG_LEC;Coloration MGG - Lecture par:
PM_MGG.PM_MGG_RES;Coloration MGG - Coloration MGG
PM_MGG.PM_MGG_SIL;Coloration MGG - SIL par:
PM_MGGR.PM_MGGR_COL;Coloration RAL: - Coloré par:
PM_MGGR.PM_MGGR_LEC;Coloration RAL: - Lecture par:
PM_MGGR.PM_MGGR_RES;Coloration RAL: - Coloration RAL :
PM_MGGR.PM_MGGR_SIL;Coloration RAL: - SIL par:
PM_MGGR.PM_MGGR_TEC;Coloration RAL: - Technique
PM_MICRO.PM_MICRO;Recherche de microsporidies - RECHERCHE DE MICROSPORIDIES:
PM_MICRO.PM_MICRO_STATUT;Recherche de microsporidies - Déclenchemnt de l'analyse statut
PM_MICRO.PM_MICRO_TEC;Recherche de microsporidies - TECHNIQUE:
PM_MICROVI.PM_MICROVI_ADE;Cryptosporidies sur selles de virologie - Résultat Adénovirus:
PM_MICROVI.PM_MICROVI;Cryptosporidies sur selles de virologie - RECHERCHE DE CRYPTOSPORIDIES:
PM_MICROVI.PM_MICROVI_ROT;Cryptosporidies sur selles de virologie - Résultat Rotavirus:
PM_MICROVI.PM_MICROVI_TEC;Cryptosporidies sur selles de virologie - Technique:
PM_MICRPCR.PM_MICRPCR_COM;Recherce de microsporidies par PCR - Commentaire:
PM_MICRPCR.PM_MICRPCR_IC;Recherce de microsporidies par PCR - Information complémentaire:
PM_MICRPCR.PM_MICRPCR_NAT;Recherce de microsporidies par PCR - Nature:
PM_MICRPCR.PM_MICRPCR;Recherce de microsporidies par PCR - Recherce de microsporidies par PCR:
PM_MICRPCR.PM_MICRPCR_ST;Recherce de microsporidies par PCR - Présence de l'analyse statut:
PM_MICRPCR.PM_MICRPCR_TEC;Recherce de microsporidies par PCR - Technique:
PM_MYCID.PM_MYCID_ATF;Identification mycologique - Antifongigramme?
PM_MYCID.PM_MYCID_COM;Identification mycologique - Commentaire:
PM_MYCID.PM_MYCID_DELAI;Identification mycologique - DELAI
PM_MYCID.PM_MYCID_FAC;Identification mycologique - Facturation ID autre que C.albicans
PM_MYCID.PM_MYCID_RES;Identification mycologique - Identification
PM_MYCID.PM_MYCID_SC;Identification mycologique - Souche congelée le:
PM_MYCULT.PM_MYCULT_DEC;Culture mycologique - Déclenchement de la pcr pneumocystis pour Oncoped
PM_MYCULT.PM_MYCULT_RES;Culture mycologique - CULTURE MYCOLOGIQUE:
PM_MYCULT.PM_MYCULT_RESVALD;Culture mycologique - CULTURE MYCOLOGIQUE:
PM_MYCULT.PM_MYCULT_TEC;Culture mycologique - Technique
PM_OXY.PM_OXY_RES;Recherche d'Oxyures - Recherche d'helminthes:
PM_OXY.PM_OXY_STATUT;Recherche d'Oxyures - Déclenchement de l'analyse statut
PM_PALCHOI.PM_PALCHOI_FRO;Paludisme choix - Voulez vous ajouter une recherhce par frottis:
PM_PALCHOI.PM_PALCHOI_PCR;Paludisme choix - Voulez vous ajouter une PCR Palu:
PM_PALCHOI.PM_PALCHOI_PMO;Paludisme choix - Choix automatique analyse:
PM_PAL_INT.PM_PAL_INT_ESP;Réponse Palu positif pendant la garde - Espece
PM_PAL_INT.PM_PAL_INT_FORM;Réponse Palu positif pendant la garde - Forme
PM_PAL_INT.PM_PAL_INT_PARA;Réponse Palu positif pendant la garde - PARASITEMIE:
PM_PAL_INT.PM_PAL_INT_RES;Réponse Palu positif pendant la garde - Résultat
PM_PAL_POS.PM_PAL_POS_COM;Réponse paludisme postif - Commentaire:
PM_PAL_POS.PM_PAL_POS_ESP;Réponse paludisme postif - Espece
PM_PAL_POS.PM_PAL_POS_FORM;Réponse paludisme postif - Forme
PM_PAL_POS.PM_PAL_POS_PARA;Réponse paludisme postif - PARASITEMIE:
PM_PAL_POS.PM_PAL_POS_RES;Réponse paludisme postif - Résultat
PM_PAL_POS.PM_PAL_POS_STAT;Réponse paludisme postif - Nom du parasite pour les statistiques
PM_PALT_PN.PM_PALT_PN_COM;Résultat Palutop Positif négatif - Commentaire
PM_PALT_PN.PM_PALT_PN;Résultat Palutop Positif négatif - RECHERCHE:
PM_PALT_PN.PM_PALT_PN_TEC;Résultat Palutop Positif négatif - Technique
PM_PALU_FR.PM_PALU_FR_COL;Recherche d'hématozoaire par frottis mince - Coloré par : 
PM_PALU_FR.PM_PALU_FR_COM;Recherche d'hématozoaire par frottis mince - Commentaire:
PM_PALU_FR.PM_PALU_FR_INT;Recherche d'hématozoaire par frottis mince - Déclenchement analyses pour interne pendant la grade
PM_PALU_FR.PM_PALU_FR_LEC;Recherche d'hématozoaire par frottis mince - Lecture par : 
PM_PALU_FR.PM_PALU_FR;Recherche d'hématozoaire par frottis mince - FROTTIS MINCE:
PM_PALU_FR.PM_PALU_FR_SIL;Recherche d'hématozoaire par frottis mince - SIL par : 
PM_PALU_FR.PM_PALU_FR_TEC;Recherche d'hématozoaire par frottis mince - Technique
PM_PALU_FR.PM_PALU_FR_TEL;Recherche d'hématozoaire par frottis mince - Télèphoner par : 
PM_PALU_GE.PM_PALU_GE_COL;Recheche hématozoaire par goutte épaisse - Coloré par:
PM_PALU_GE.PM_PALU_GE_COM;Recheche hématozoaire par goutte épaisse - Commentaire:
PM_PALU_GE.PM_PALU_GE_LEC;Recheche hématozoaire par goutte épaisse - Lecture par:
PM_PALU_GE.PM_PALU_GE;Recheche hématozoaire par goutte épaisse - GOUTTE EPAISSE:
PM_PALU_GE.PM_PALU_GE_SIL;Recheche hématozoaire par goutte épaisse - SIL par:
PM_PALU_GE.PM_PALU_GE_TEC;Recheche hématozoaire par goutte épaisse - Technique
PM_PALUTOP.PM_PALUTOP_PFHRP2;Détection immuniochromatographique de plasmoduim - Détection de P.falciparum (PfHRP2 ) :
PM_PALUTOP.PM_PALUTOP_PLDH;Détection immuniochromatographique de plasmoduim - Détection de PLDH commune au 5 éspeces:
PM_PALUTOP.PM_PALUTOP_PVLDH;Détection immuniochromatographique de plasmoduim - Détection de P.vivax ( PvLDH) :
PM_PARA_PH.PM_PARA_PH_FORME;Résultat positif culture d'helminthes - Formes
PM_PARA_PH.PM_PARA_PH_NOM;Résultat positif culture d'helminthes - Nom
PM_PARA_PH.PM_PARA_PH_QTE;Résultat positif culture d'helminthes - Quantité
PM_PARA_PH.PM_PARA_PH_RES;Résultat positif culture d'helminthes - Résultat
PM_PARA_PH.PM_PARA_PH_STAT;Résultat positif culture d'helminthes - Nom du parasite pour Stat
PM_PARA_P.PM_PARA_P_FORME;Résultat parasitologie positive - Formes
PM_PARA_P.PM_PARA_P_NOM;Résultat parasitologie positive - Nom
PM_PARA_P.PM_PARA_P_QTE;Résultat parasitologie positive - Quantité
PM_PARA_P.PM_PARA_P_RES;Résultat parasitologie positive - Résultat
PM_PARA_P.PM_PARA_P_STAT;Résultat parasitologie positive - Nom du parasite pour Stat
PM_PARA_P1.PM_PARA_P1_FORME;Résultat parasitologie selle positive N°1 - Formes
PM_PARA_P1.PM_PARA_P1_NOM;Résultat parasitologie selle positive N°1 - Nom
PM_PARA_P1.PM_PARA_P1_QTE;Résultat parasitologie selle positive N°1 - Quantité
PM_PARA_P1.PM_PARA_P1_RES;Résultat parasitologie selle positive N°1 - Résultat
PM_PARA_P1.PM_PARA_P1_STAT;Résultat parasitologie selle positive N°1 - Nom du parasite pour Stat
PM_PARA_P2.PM_PARA_P2_FORME;Résultat parasitologie selle positive N°2 - Formes
PM_PARA_P2.PM_PARA_P2_NOM;Résultat parasitologie selle positive N°2 - Nom
PM_PARA_P2.PM_PARA_P2_QTE;Résultat parasitologie selle positive N°2 - Quantité
PM_PARA_P2.PM_PARA_P2_RES;Résultat parasitologie selle positive N°2 - Résultat
PM_PARA_P2.PM_PARA_P2_STAT;Résultat parasitologie selle positive N°2 - Nom du parasite pour Stat
PM_PARA_P3.PM_PARA_P3_FORME;Résultat parasitologie selle positive N°3 - Formes
PM_PARA_P3.PM_PARA_P3_NOM;Résultat parasitologie selle positive N°3 - Nom
PM_PARA_P3.PM_PARA_P3_QTE;Résultat parasitologie selle positive N°3 - Quantité
PM_PARA_P3.PM_PARA_P3_RES;Résultat parasitologie selle positive N°3 - Résultat
PM_PARA_P3.PM_PARA_P3_STAT;Résultat parasitologie selle positive N°3 - Nom du parasite pour Stat
PM_PARA_P4.PM_PARA_P4_FORME;Résultat parasitologie selle positive N°4 - Formes
PM_PARA_P4.PM_PARA_P4_NOM;Résultat parasitologie selle positive N°4 - Nom
PM_PARA_P4.PM_PARA_P4_QTE;Résultat parasitologie selle positive N°4 - Quantité
PM_PARA_P4.PM_PARA_P4_RES;Résultat parasitologie selle positive N°4 - Résultat
PM_PARA_P4.PM_PARA_P4_STAT;Résultat parasitologie selle positive N°4 - Nom du parasite pour Stat
PM_PARA_P5.PM_PARA_P5_FORME;Résultat parasitologie selle positive N°5 - Formes
PM_PARA_P5.PM_PARA_P5_NOM;Résultat parasitologie selle positive N°5 - Nom
PM_PARA_P5.PM_PARA_P5_QTE;Résultat parasitologie selle positive N°5 - Quantité
PM_PARA_P5.PM_PARA_P5_RES;Résultat parasitologie selle positive N°5 - Résultat
PM_PARA_P5.PM_PARA_P5_STAT;Résultat parasitologie selle positive N°5 - Nom du parasite pour Stat
PM_PARA_P6.PM_PARA_P6_FORME;Résultat parasitologie selle positive N°6 - Formes
PM_PARA_P6.PM_PARA_P6_NOM;Résultat parasitologie selle positive N°6 - Nom
PM_PARA_P6.PM_PARA_P6_QTE;Résultat parasitologie selle positive N°6 - Quantité
PM_PARA_P6.PM_PARA_P6_RES;Résultat parasitologie selle positive N°6 - Résultat
PM_PARA_P6.PM_PARA_P6_STAT;Résultat parasitologie selle positive N°6 - Nom du parasite pour Stat
PM_PAR_ASP.PM_PAR_ASP;Aspect - ASPECT:
PM_PCRACAN.PM_PCRACAN_CM;RECHERCHE D'ACANTHAMOEBA PAR PCR - Commentaire:
PM_PCRACAN.PM_PCRACAN_IC;RECHERCHE D'ACANTHAMOEBA PAR PCR - Info complémentaire :
PM_PCRACAN.PM_PCRACAN_NAT;RECHERCHE D'ACANTHAMOEBA PAR PCR - Nature du  prélèvement:
PM_PCRACAN.PM_PCRACAN_RES;RECHERCHE D'ACANTHAMOEBA PAR PCR - Recherche de d'Acanthamoeba par PCR:
PM_PCRACAN.PM_PCRACAN_STATUT;RECHERCHE D'ACANTHAMOEBA PAR PCR - Déclenchement de l'analyse statut:
PM_PCRACAN.PM_PCRACAN_TEC;RECHERCHE D'ACANTHAMOEBA PAR PCR - Technique
PM_PCRACAN.PM_PCRACAN_T;RECHERCHE D'ACANTHAMOEBA PAR PCR - Nombres de cycles
PM_PCRASP.PM_PCRASP_COM;PCR Aspergillus - Commentaire:
PM_PCRASP.PM_PCRASP_IC;PCR Aspergillus - Info complémentaire:
PM_PCRASP.PM_PCRASP_NAT;PCR Aspergillus - Nature du  prélèvement:
PM_PCRASP.PM_PCRASP_RES;PCR Aspergillus - Recherche d'Aspergillus fumigatus par PCR:
PM_PCRASP.PM_PCRASP_STATUT;PCR Aspergillus - Déclenchement de l'analyses statut:
PM_PCRASP.PM_PCRASP_TEC;PCR Aspergillus - Technique
PM_PCRASP.PM_PCRASP_T;PCR Aspergillus - Nombres de cycles
PM_PCRCRYP.PM_PCRCRYP_HEINECOM;PCR Cryptosporidies - Commentaire :
PM_PCRCRYP.PM_PCRCRYP_HEINE;PCR Cryptosporidies - Recherche de Cryptosporidium :
PM_PCRCRYP.PM_PCRCRYP_HEINETEC;PCR Cryptosporidies - Technique
PM_PCRCRYP.PM_PCRCRYP_INF;PCR Cryptosporidies - Info complémentaire:
PM_PCRCRYP.PM_PCRCRYP_NAT;PCR Cryptosporidies - Nature de prélèvement :
PM_PCRCRYP.PM_PCRCRYP;PCR Cryptosporidies - Recherche d'ADN de Cryptosporidium :
PM_PCRCRYP.PM_PCRCRYP_TEC;PCR Cryptosporidies - Technique
PM_PCRCYCL.PM_PCRCYCL_CT;CNR PCR CYCLOSPORA - CT
PM_PCRCYCL.PM_PCRCYCL_NAT;CNR PCR CYCLOSPORA - Nature de prélèvement :
PM_PCRCYCL.PM_PCRCYCL_RES;CNR PCR CYCLOSPORA - Recherche d'ADN de Cyclospora :
PM_PCRCYCL.PM_PCRCYCL_TEC;CNR PCR CYCLOSPORA - Technique
PM_PCRENTA.PM_PCRENTA_COM;Recherche et identification d'Entomoeba par PCR - Commentaire:
PM_PCRENTA.PM_PCRENTA_IC;Recherche et identification d'Entomoeba par PCR - Information complémentaire:
PM_PCRENTA.PM_PCRENTA_NAT;Recherche et identification d'Entomoeba par PCR - Nature:
PM_PCRENTA.PM_PCRENTA_RES;Recherche et identification d'Entomoeba par PCR - Recherce d'Entamoeba par PCR:
PM_PCRENTA.PM_PCRENTA_ST;Recherche et identification d'Entomoeba par PCR - Présence de l'analyse statut:
PM_PCRENTA.PM_PCRENTA_TEC;Recherche et identification d'Entomoeba par PCR - Technique:
PM_PCRGIAR.PM_PCRGIAR_RES;PCR Giardia - Recherche de Giardia par PCR:
PM_PCRGIAR.PM_PCRGIAR_TEC;PCR Giardia - Technique:
PM_PCRPALU.PM_PCRPALU_COM;PCR Paludisme - Commentaire:
PM_PCRPALU.PM_PCRPALU_NAT;PCR Paludisme - Nature du  prélèvement:
PM_PCRPALU.PM_PCRPALU_RES;PCR Paludisme - Tests d'Amplification de l'ADN pour la détection du genre Plasmodium:
PM_PCRPALU.PM_PCRPALU_ST;PCR Paludisme - Déclenchement de l'analyse STATUT:
PM_PCRPALU.PM_PCRPALU_TEC;PCR Paludisme - Technique
PM_PCRP.PM_PCRP_COM;PCR Pneumocytis - Commentaire:
PM_PCRP.PM_PCRP_ED;PCR Pneumocytis - Création de l'analyse ED en fonction de la nature:
PM_PCRP.PM_PCRP_MGG;PCR Pneumocytis - Création de l'analyse MGG en fonction de la nature:
PM_PCRP.PM_PCRP_NAT;PCR Pneumocytis - Nature du  prélèvement:
PM_PCRP.PM_PCRP_O;PCR Pneumocytis - ED qui concerne la recherche de peumocystis:
PM_PCRP.PM_PCRP_RES;PCR Pneumocytis - Recherche de P.jiroveci par PCR:
PM_PCRP.PM_PCRP_STATUT;PCR Pneumocytis - Déclenchement de l'analyse statut
PM_PCRP.PM_PCRP_TEC;PCR Pneumocytis - Technique
PM_PCRP.PM_PCRP_T;PCR Pneumocytis - Nombres de cycles
PM_PCRTOXO.PM_PCRTOXO_COM;PCR Toxoplasmose - Commentaire:
PM_PCRTOXO.PM_PCRTOXO_IC;PCR Toxoplasmose - Info complémentaire:
PM_PCRTOXO.PM_PCRTOXO_NAT;PCR Toxoplasmose - Nature du  prélèvement:
PM_PCRTOXO.PM_PCRTOXO_RES;PCR Toxoplasmose - Recherche de Toxoplasma gondii par PCR:
PM_PCRTOXO.PM_PCRTOXO_STATU;PCR Toxoplasmose - Déclenchement de l'analyse STATU :
PM_PCRTOXO.PM_PCRTOXO_TEC;PCR Toxoplasmose - Technique
PM_PCRTOXO.PM_PCRTOXO_T;PCR Toxoplasmose - Nombres de cycles
PM_PMO.PM_PMO;ATTENTION - ATTENTION
PM_PRESTA.PM_PRESTACON_ANT;Prestation de conseil (Parasito-Myco) - Prestations de conseil antérieur:
PM_PRESTA.PM_PRESTACON_COMPT;Prestation de conseil (Parasito-Myco) - Comptabilisée:
PM_PRESTA.PM_PRESTACON;Prestation de conseil (Parasito-Myco) - Prestations de conseil :
PM_RPMI.PM_RPMI_LOT;Suivi Lot RPMI - N° Lot
